"Id","Name","Name pt-PT","Card Text"
100886,Harass,Importunar,"(D) Entre em combate contra um vampiro que tenha 3 ou menos de sangue ou com um servo travado. Este servo agente recebe 1 pressionar opcional somente utilizável para continuar, durante este combate."
100052,"Anarch Free Press, The","Imprensa Livre Anarquista, A","Única. Requer um Anarquista pronto.
Coloque esta carta em jogo. Você pode travar esta carta para dar a um Anarquista que você controla +1 de percepção. Você pode travar esta carta depois que um Anarquista caçar com sucesso para adicionar 1 de sangue àquele Anarquista."
100788,Freak Drive,Impulso Insano,"Somente utilizável após a resolução da ação.
[for] Somente utilizável se a ação foi bem-sucedida. Destrave este vampiro.
[FOR] Somente utilizável se a ação foi bloqueada. Destrave este vampiro."
100966,Impundulu,Impundulu,"Demônio unico com 1 de vida. 1 de força, 0 de sangrar.
Impundulo tem vôo [FLIGHT], recebe uma manobra opcional em cada combate e pode golpear: 1Di de dano. Ele pode roubar 1 de sangue ou vida de um servo como uma ação (D) com +1 de furtividade."
100973,Indomitability,Indomabilidade,"[for] Previna 1 de dano.
[FOR] Pressione ou previna 1 de dano com 1 pressionar opcional."
100303,Carver's Meat Packing and Storage,Indústria de Carnes do Carver,"Local. Única.
Depois que um vampiro de capacidade 3 ou menos for para torpor, coloque um contador de refém nele. Vampiros com contadores de refém não podem ser movidos para a região pronta ou ser diablerizados. Durante sua fase de mestre, você pode travar esta carta para adicionar X de sangue a um vampiro pronto que você controla, onde X é a quantitade de vampiros com quaisquer contadores de refém neles. Durante qualquer fase de destravar, qualquer vampiro pronto pode queimar 2 de sangue para queimar os contadores de refém de qualquer vampiro. Depois desta carta sair de jogo, queime todos os contadores de refém."
100974,Inevitability of the Void,Inevitabilidade do Vazio,"Somente utilizável durante uma ação de sangrar.
[aus][nec] +1 de sangrar (limitado).
[AUS][NEC] +1 de sangrar para cada 10 cartas na pilha de cinzas do Matusalém alvo (limitado)."
100064,Ancient Influence,Influência Anciã,"Somente uma Influência Anciã pode ser jogada ou convocada por jogo.
Se o referendo for aprovado, cada Matusalém escolhe um vampiro pronto que controla; cada Matusalém ganha em recursos uma quantidade igual à capacidade do vampiro escolhido e em seguida queima 5 de recursos."
100493,Dark Influences,Influências Sombrias,"Fora do turno.
Cancele uma carta de servo assim que ela for jogada (seu custo não é pago) e coloque esta carta em jogo. A carta cancelada não pode ser jogada novamente neste turno. A próxima carta jogada que cancelaria uma carta de servo de outro Matusalém é cancelada assim que jogada, seu custo não é pago e aquela carta é queimada."
100983,Informant,Informante,"Mortal com 1 de vida. 0 de força, 0 de sangrar.
O Informante não pode agir ou bloquear. Durante sua fas de destravar, qulquer Matusalém que controle um Ishtarri pronto pode olhar sua mão. Durante sua fase de destravar, seu predador recebe o controle do Informante."
100220,Blooding,Iniciação,"Ação com +1 de furtividade. Requer um vampiro pronto do Sabá.
Coloque essa carta no vampiro agente e mova 1 de sangue do banco de sangue para esse vampiro. Esse vampiro do Sabá é Mão Negra. Um vampiro só pode possuir uma Iniciação."
101412,Political Antagonist,Inimigo Político,"Mortal com 1 de vida. 1 de força, 1 de sangrar.
Durante uma ação política, o Antagonista pode travar para dar a um Ventrue antitribu +1 de percepção."
101512,Public Enemy,Inimigo Público,"Ação com +1 de furtividade. Requer um vampiro não-lista vermelha, não-anarquista.
(D) Escolha um vampiro não-titulado, não-lista vermelha que ou te sangrou por 3 ou mais desde seu ultimo turno ou é infernal ou anarquista. O servo escolhido se torna Lista Vermelha."
101680,Sanguine Instruction,Instrução Sanguínea,"Ação com +1 de furtividade.
Escolha uma Disciplina que esse vampiro tem no nível superior. Coloque essa carta em um vampiro pronto do mesmo clã que o vampiro agente. O vampiro com essa carta ganha um nível na Disciplina escolhida.
A capacidade do vampiro aumenta em 1: o vampiro é uma geração mais velho. Não pode ser colocado em um vampiro com a versão superior da Disciplina"
100236,Bonding,Interligados,"Somente utilizável durante uma ação de sangrar.
[dom] +1 de sangrar (limitado).
[DOM] +1 de furtividade e +1 de sangrar (limitado)."
100545,Direct Intervention,Intervenção Direta,"Fora de turno.
Cancele uma carta de servo ao ser jogada e seu custo não é pago. (Se for uma carta de ação, o servo agente não trava. Se for uma carta de golpe, o servo escolhe outro golpe)."
100618,Elder Intervention,Intervenção do Ancião,"Somente utilizável durante uma ação de sangrar contra você. Não reponha até depois desta ação.
+2 de percepção. Um vampiro não pode jogar Táticas do Bando e Intervenção do Ancião na mesma ação."
100999,Intimidation,Intimidação,"[pre] (D) Sangre com +1 de sangrar.
[PRE] (D) Sangre com +2 de sangrar."
101101,Liberty Club Intrigue,Intriga do Clube Liberdade,"Requer um vampiro pronto não-anarquista. Ação com +1 de furtividade.
Escolha até 2 vampiros anarquistas com capacidade 5 ou menos. Cada vampiro escolhido é travado e não destrava normalmente durante sua próxima fase de destravar."
101002,"Inveraray, Scotland","Inveraray, Escócia","Local único. Em jogo, este não conta como equipamento."
100266,Bum's Rush,Investida,"Não reponha até o fim desta ação.
(D) Entre em combate com um servo. Este servo agente recebe uma manobra opcional durante aquele combate."
100085,Archon Investigation,Investigação do Arconte,"Fora do turno. Somente utilizável se um servo está sangrando você e a quantidade do sangrar é 4 ou mais, após os bloqueios serem declinados.
Queime o servo agente (a ação não foi bem-sucedida)."
100083,Arcanum Investigator,Investigador do Arcanum,"Mortal com 2 de vida. 1 de força, 0 de sangrar.
Como uma ação (D), o Investigador do Arcanum pode queimar um equipamento possuido por um servo controlado por seu predador ou presa."
101305,NRA PAC,Investimento do NRA,"Governo
Qualquer serve que execute uma ação de equipar destrava no final do turno."
101901,Summon the Serpent,Invocar a Serpente,"Ação com +1 de furtividade.
Procure em sua cripta por um vampiro com Serpentis [ser], revele-o, e então mova-o para sua região incontrolada com 1 de sangue (embaralha em seguida)."
100435,"Coven, The","Irmandade, A","Única. Trivial.
Coloque esta carta em jogo. Você pode travar esta carta para adicionar 2 de sangue a um vampiro pronto que você controla. Durante sua fase de descarte, seu predador assume o controle da Irmandade."
101811,"Smiling Jack, The Anarch","Jack Sorridente, O Anarquista","Única.
Coloque esta carta em jogo. Durante sua fase de destravar, mova 1 contador de seus recursos para esta carta. Durante a fase de destravar de cada outro Matusalém, para cada contador nesta carta, o Matusalém queima 1 de recurso ou 1 de sangue de um vampiro que controla. Qualquer vampiro pode queimar esta carta com uma ação (D)."
101018,Jackie Therman,Jackie Therman,"Mortal unico com 1 de vida.
Este servo recebe uma manobra opcional a cada combate."
101019,Jake Washington,Jake Washington,"Única.
Coloque esta carta em jogo; ela se torna um aliado mortal, único, com 1 de vida, 0 de força, 0 de sangrar e não conta como uma carta de mestre enquanto estiver em jogo. Durante a fase de destravar você pode queimar o Jake Washington para adicionar até 4 de sangue a um vampiro pronto sem sangue."
102136,Waiting Game,Jogo de Espera,"Transiente.
Coloque essa carta em jogo com 10 contadores. Sempre que um vampiro não-Anarquista fizer uma ação, queime um contador desta carta. Queime essa carta quando ela não tiver contadores. Durante sua fase de destravar, cada anarquista queima 1 de sangue ou se torna Camarilla, e cada aliado queima 1 de vida."
100800,Game of Malkav,Jogo de Malkav,"Secretamente, cada Matusalém escolhe um número de 1 a 5; você escolhe um número de 1 a 6. Cada Matusalém, de punhos fechados, segura uma quantidade de contadores igual ao número escolhido. Revelem a quantidade simultaneamente. Cada Matusalém ganha a quantidade escolhida em recursos, a não ser que outro Matusalém tenha escolhido exatamente 1 a menos do que ele; nesse caso, esse Matusalém queima essa quantidade em recursos."
101743,Shadow Play,Jogo de Sombras,"[obt] +1 de furtividade.
[OBT] + 2 de furtividade."
101028,Judgment: Camarilla Segregation,Julgamento: Segregação da Camarilla,"Ação com +1 de furtividade. Requer um príncipe ou justicar.
Coloque esta carta em jogo. Cada Matusalém que controla um vampiro não-Camarilla queima 1 de recurso durante sua fase de destravar. Matusaléns podem queimar um vampiro não-Camarilla que ele controla durante sua fase de mestre para queimar esta carta."
100712,Fee Stake: Boston,Jurisdição Livre: Boston,"Ação com +1 de furtividade. Requer um vampiro Anarquista de capacidade 5 ou mais. Título.
Coloque esta carta neste Anarquista para representar o título único de Barão Anarquista de Boston. Se este Anarquista for Toreador ou Toreador antitribu, ele ou ela recebe +1 voto em referendos que ele ou ela convocar. Vampiros podem convocar um referendo para queimar esta carta com uma ação política com +1 de furtividade; durante este referendo, títulos não-Anarquistas valem -1 voto."
100713,Fee Stake: Corte,Jurisdição Livre: Corte,"Ação com +1 de furtividade. Requer um vampiro Anarquista de capacidade 5 ou mais. Título.
Coloque esta carta neste Anarquista para representar o título único de Barão Anarquista de Corte. Vampiros podem convocar um referendo para queimar esta carta com uma ação política com +1 de furtividade; durante este referendo, títulos não-Anarquistas valem -1 voto."""
100714,Fee Stake: Los Angeles,Jurisdição Livre: Los Angeles,"Ação com +1 de furtividade. Requer um vampiro Anarquista de capacidade 5 ou mais. Título.
Coloque esta carta neste Anarquista para representar o título único de Barão Anarquista de Los Angeles. Vampiros podem convocar um referendo para queimar esta carta com uma ação política com +1 de furtividade; durante este referendo, títulos não-Anarquistas valem -1 voto."
100715,Fee Stake: New York,Jurisdição Livre: Nova Iorque,"Ação com +1 de furtividade. Requer um vampiro Anarquista de capacidade 5 ou mais. Título.
Coloque esta carta neste Anarquista para representar o título único de Barão Anarquista de Nova Iorque. Se este Anarquista for Brujah ou Brujah antitribu, ele ou ela recebe +1 voto em referendos que ele ou ela convocar. Vampiros podem convocar um referendo para queimar esta carta com uma ação política com +1 de furtividade; durante este referendo, títulos não-Anarquistas valem -1 voto."
100716,Fee Stake: Perth,Jurisdição Livre: Perth,"Ação com +1 de furtividade. Requer um vampiro Anarquista de capacidade 5 ou mais. Título.
Coloque esta carta neste Anarquista para representar o título único de Barão Anarquista de Perth. Se este Anarquista for Brujah ou Brujah antitribu, ele ou ela recebe +1 voto em referendos que ele ou ela convocar. Vampiros podem convocar um referendo para queimar esta carta com uma ação política com +1 de furtividade; durante este referendo, títulos não-Anarquistas valem -1 voto."
100717,Fee Stake: Seattle,Jurisdição Livre: Seattle,"Ação com +1 de furtividade. Requer um vampiro Anarquista de capacidade 5 ou mais. Título.
Coloque esta carta neste Anarquista para representar o título único de Barão Anarquista de Seattle. Se este Anarquista for Gangrel ou Gangrel antitribu, ele ou ela recebe +1 voto em referendos que ele ou ela convocar. Vampiros podem convocar um referendo para queimar esta carta com uma ação política com +1 de furtividade; durante este referendo, títulos não-Anarquistas valem -1 voto."
101152,Malkavian Derangement: Paranoia,Justicar Malkaviano,"Master.
Put this card on a Malkavian antitribu. The vampire with this card cannot perform actions. Any vampire may burn this card as a (D) action."
101154,Malkavian Justicar,Justicar Malkaviano,"Título.
Escolha um Malkavinao da Camarilla pronto.  Referendo bem-sucedido significa que esta carta é colocada no Malkaviano escolhido para representar o título único de Justicar Malkaviano da Camarilla. Neste referendo, cada Malkaviano recebe +1 voto. "
101990,Toreador Justicar,Justicar Toreador,"Título.
Escolha um Toreador pronto. Se o referendo for aprovado, esta carta é colocada no Toreador escolhido para representar o título único da Camarilla de Justicar Toreador. Neste referendo, cada Toreador pronto recebe +1 voto."
101043,Khabar: Glory,Khabar: Glória,"Ação com +1 de furtividade. Única. Não pode ser usada se uma ação não-mandatória foi realizada neste turno.
Coloque esta carta neste Banu Haqim e o destrave. Este Banu Haqim recebe +1 de sangrar. Se sua presa for eliminada, você ganha 4 de recursos adicionais. Queime esta carta durante sua fase de destravar."
101047,Kherebutu,Kherebutu,"Mumia unica com 3 de vida. 3 de força, 2 de sangrar.
Kherebutu pode jogar cartas que requerem Necromância [nec] básica como um vampiro com capacidade 3. Kherebutu pode queimar a si mesmo e um Tremere com capacidade 4 ou menos controlado por sua presa como uma ação (D). Se ele for queimado, embaralhe-o na biblioteca de seu dono."
100769,Forgotten Labyrinth,Labirinto Esqeucido,"Não utilizável durante uma ação de sangrar.
[obf] +2 de furtividade
[OBF] +3 de furtividade"
101070,"Labyrinth, The","Labirinto, O","Local. Única.
Você pode travar esta carta para conceder a um Nosferatu que você controla +1 de furtividade."
100819,Ghoul Retainer,Lacaio Carniçal,"Carniçal com 2 de vida. 1 de força.
Durante a resolução de golpes inicial a cada round, o Lacaio Carniçal inflige 1 de dano e pode usar uma arma não utilizada pelo servo empregador (ou outro lacaio) naquele round (antes ou depois). Esse não é um golpe, mas conta como 'usar' a arma."
102206,Zillah's Tears,Lágrimas de Zillah,"Ação com +1 de furtividade. Requer um vampiro pronto do Sabá.
Coloque essa carta no vampiro agente e mova 1 de sangue do banco de sangue para esse vampiro. Esse vampiro do Sabá pode queimar essa carta a qualquer momento depois do fim deste turno para destravar. Um vampiro só pode possuir uma Lágrimas de Zillah."
100175,Blade of Bellona,Lâmina de Bellona,"Arma branca.
Golpe: força + 1 de dano, com 1 manobra opcional por combate, somente utilizável para manobrar para curta distância."
100180,Blessed Blade,Lâmina Sagrada,"[val] [REFLEX] Cancele uma carta de agarrão ao ser jogada pelo servo oponente.
[val] Golpe: use um golpe de arma branca com +2 de dano.
[VAL] Golpe: use um golpe de arma branca com +3 de dano."
100744,Flash,Lâmpejo,"[cel] Manobra ou pressionar.
[CEL] Manobra com 1 pressionar opcional."
101085,Legacy,Legado,"Ação com +2 de furtividade. Requer um vampiro avançado não fundido.
Destrave este vampiro, procure em sua cripta (embaralhe em seguida), região não controlada, e/ou pilha de cinzas por sua versão base e funda-os."
101092,Legion,Legião,"Requer um vampiro com capacidade maior que 7. Ação com +1 de furtividade.
Coloque esta carta neste vampiro agente. Este vampiro não-estéril pode colocar uma carta Mestra de discipla de sua mão ou pilha de cinzas para representar um neófito com 1 nível daquela disciplina e descartar o resto de sua mão como uma ação com +2 de furtividade. Este neófito é um vampiro não-único com 1 de capacidade do mesmo clã e seita do vampiro agente. O neófito não pode agir, bloquear ou jogar cartas se este vampiro não estiver pronto."
100634,Emerald Legionnaire,Legionário Esmeralda,"Aparição. 2 de vida, 2 de força e 1 de sangrar.
Durante sua fase de destravar, você pode remover 7 cartas da sua pilha de cinzas do jogo para mover um Legionário Esmeralda da sua pilha de cinzas para a região pronta com 2 de vida."
102226,Haqim's Law: Retribution,Lei de Haqim: Retribuição,"Coloque esta carta em jogo. Durante uma ação de sangrar, um Banu Haqim que você controla pode descartar uma carta de combate para receber +1 de sangrar."
101807,"Slow Withering, The","Lento Definhar, O","Gehenna. Requer 1 ou mais outros eventos de Gehenna em jogo. Não reponha até que um vampiro cometa diablerie.
Cartas que requerem 1 oi mais Disciplinas no nível superior custam +1 de sangue. Vampiros que cometam diablerie ignoram este efeito até que um evento de Gehenna seja jogado."
101094,"Leonardo, Mortician","Leonardo, Legista","Mortal unico com 2 de vida. 1 de força, 0 de sangrar.
Leonardo pode adicionar 1 de sangue aum vampiro pronto como uma ação com +1 de furtividade."
101559,Read the Winds,Ler os Ventos,"Não a reponha até depois desta ação.
[ani][aus] +1 de percepção. Este vampiro não trava para bloquear.
[ANI][AUS] Somente utilizável por um vampiro travado. Este vampiro destrava e tenta bloquear com +1 de percepção, mesmo que a percepção ainda não seja necessária."
101640,"Rising, The","Levantar, O","Gehenna. Requer pelo menos 2 outros eventos de Gehenna em jogo. Não reponha até sua presa ser eliminada. Um Matusalém não pode ganhar recurso durante seu turno a menos que ele possua a Vantagem ou pelo menos um ponto de vitória (ao invés disso, quaisquer recursos que eles ganhariam vai para o banco de sangue)."
100059,Anarchist Uprising,Levante Anarquista,"Se o referendo for aprovado, cada Matusalém queima 1 de recurso para cada servo que controla."
101638,Rise of the Fallen,Levante dos Caídos,"Ação com +1 de furtividade. Requer um servo infernal. Única.
Coloque esta carta em jogo. Sua presa queima 1 de recurso após a resolução de cada ação em que você queimou contadores de corrupção. Matusaléns podem queimar um vampiro que controlam com contadores de corrupção durante suas fase de destravar para queimar esta carta."
102077,Unleash the Hounds,Libertando os Cães,"Somente utilizável durante uma ação de sangrar.
[dom] +1 de sangrar (limitado).
[vis] +1 de sangrar (limitado).
[VIS] Somente utilizável por uma escravo Gárgula único. +1 de sangrar por cada vampiro pronto do clã escravizador que você controla (limitado)."
101100,Libertas,Libertas,"Requer um Anarquista.
Coloque esta carta em um Anarquista. Aliados não podem bloquear este Anarquista. Cartas que requerem Dominação [dom] ou Presença [pre] custam a outros servos +1 de sangue enquanto este Anarquista estiver agindo, tentando bloquear ou em combate."
102151,Wash,Limpeza,"Fora do turno. Trivial. Não a reponha até sua fase de destravar.
Cancele uma carta de mestre de seu predador ou presa ao ser jogada, seu custo não é pago. Aquele Matusalém recebe +1 ação da fase de mestre imediatamente, ou no início de sua próxima fase de mestre, caso a carta cancelada seja uma mestre fora do turno."
101686,Scalpel Tongue,Língua Afiada,"Somente utilizável durante a etapa de votação de uma ação política.
[cel][pre] Escolha um vampiro que tenha declarado votos ou sub-votos neste referendo. O vampiro escolhido é travado e se abstém (isto cancela os votos e sub-votos do vampiro escolhido).
[CEL][PRE] Como acima, e o vampiro escolhido queima 1 de sangue."
100450,Crocodile's Tongue,Língua de Crocodilo,"Somente utilizável se um aliado ou vampiro mais jovem tentar bloquear.
[aus] Esta tentativa falha e o controlador do servo que tentou bloquear não pode tentar bloquear esta ação novamente. O servo que tentou bloquear pode queimar 1 de sangue ou vida para cancelar esta carta ao ser jogada.
[AUS] Como acima, mas cancelar esta carta requer 1 de sangue ou vida adicional."
101777,Sibyl's Tongue,Língua de Sibyl,"Ação com +1 de furtividade.
Essa ação custa X de sangue, onde X é o número de Línguas de Sybil em sua pilha de cinzas. Escolha uma carta pelo nome. Procura em sua biblioteca por uma cópia daquela carta, revele-a a todos os jogadores e mova-a para sua mão. Descarte para seu tamanho de mão  embaralhe sua biblioteca em sequência."
102100,Velvet Tongue,Língua de Veludo,"[ser] Somente utilizável durante a etapa de votação de uma ação política. Coloque um contador de corrupção em um servo lançando votos ou sub-votos neste referendo.
[SER] Somente utilizável durante a etapa de votação de uma ação política antes dos votos e sub-votos serem lançados. Servos com contadores de corrupção não podem lançar votos ou sub-votos durante esse referendo."
100726,Fiendish Tongue,Língua Demoníaca,"Requer um vampiro Sabá.
(D) Sangrar com +1 de sangrar. Vampiros anarquistas recebem -1 de percepção nessa ação. Se o vampiro agente é um Tzimisce e a ação for bem suscedida, o Tzimisce pode queimar 1 de sangue durante sua fase de descarte para destravar."
101112,Liquidation,Liquidação,"Não a reponha até sua fase de descarte.
Queime 7 cartas do topo da sua biblioteca para ganhar 3 de recursos."
100475,Cry Wolf,Lobo Atraído,"Lobisomem unico com 3 de vida. 2 de força, 0 de sangrar. Requer um anarquista pronto.
Se a ação de recrutar esse aliado for bloqueada, o anarquista agente vai para torpor. Esse lobisomem pode entrar em combate com qualquer servo controlado por outro Matusalém como uma ação (D). Ele recebe um pressionar adicional a cada combate. Esse lobisomem não destrava normalmente durante sua fase de destravar. Se ele estiver travado durante sua fase de destravar, ele é queimado."
100944,Hunger Moon,Lua Faminta,"Se um vampiro caçar com sucesso, mova 1 de sangue daquele vampiro para esta carta após a resolução. Queime essa carta quando ela tiver 5 de sangue."
100117,Autonomic Mastery,Maestria Autonômica,"Somente utilizável a curta distância.
[dom] Golpe: queime um aliado não-aparição oponente ou um lacaio não-aparição no servo oponente.
[DOM] Golpe: golpe de mão. O dano deste golpe é reduzido a zero. O combate termina imediatamente após a resolução desse golpe, a menos que seja esquivado. Só pode ser usado em combate contra um aliado não-aparição ou um vampiro mais jovem."
101143,Magic of the Smith,Magia do Ferreiro,"Ação com +1 de furtividade.
[tha] Procure em sua biblioteca por uma carta de equipamento e equipe este vampiro com ela (requisitos e custo se aplicam normalmente; embaralhe em seguida).
[THA] Como acima, mas esta é uma ação com +3 de furtividade."
100001,.44 Magnum,Magnum .44,"Arma de fogo.
Golpe: 2Di de dano, com 1 manobra opcional por combate."
100500,Dauntain Black Magician,Mago Negro Dauntain,"Fada com 4 de vida. 3 de força, 0 de sangrar.
Mago Negro Dauntain pode mover uma carta mestra de disciplina de qualquer vampiro para um vampiro que você controla como uma ação (D). O Mago Negro pode queimar a si mesmo e um Tremere antitribu controlado por seu predador como uma ação (D)."
101337,Outcast Mage,Mago Pária,"Mago com 2 de vida. 0 de força, 1 de sangrar.
Mago Pária pode golpear por 2Di de dano. Mago pária recebe uma manobra opcional a cada combate."
101144,Majesty,Majestade,"[pre] Golpe: fim de combate.
[PRE] Como acima, e destrave este vampiro antes do combate terminar."
101148,Malajit Chandramouli,Malajit Chandramouli,"Requer um vampiro não-camarilla. Mortal único com 1 de vida.
O empregador de Malajit pode travá-lo para receber +1 de furtividade para a ação atual. Se a ação for bloqueada, queime Malajit."
101284,Nightmare Curse,Maldição do Pesadelo,"[chi] (D) Trave um servo pronto e destrave esse vampiro agente.
[aus][chi] (D) Coloque esta carta em um servo pronto e trave-o. Este servo não destrava normalmente. Durante a fase de destravar deste servo, ele ou ela pode queimar 1 de recurso para destravar. Queime esta carta quando o vampiro agente sair de jogo.
[AUS][CHI] Como [aus][chi] acima, mas sem a opção de queimar 1 de recurso para destravar."
101089,Legal Manipulations,Manipulações Legais,"[pre] (D) Sangre com +2 de sangrar.
[PRE] Como acima, e ganhe 1 de recurso se o sangrar for bem-sucedido (por 1 ou mais)."
101135,"Lyndhurst Estate, New York","Mansão Lyndhurst, Nova Iorque","Este equipamento representa um local e não conta como equipamento enquanto estiver em jogo. Único. Uma vez durante uma ação política, o vampiro com este local pode queiamr X de sangue para receber X votos adicionais."
101114,Living Manse,Mansão Viva,"Local. Em jogo, este não conta como equipamento.
Este vampiro recebe +1 de sangrar e pode queimar esta carta antes que a distância seja determinada para finalizar o combate. Um vampiro pode ter somente uma Mansão Viva."
100177,Blanket of Night,Manto da Noite,"[obt] +1 de furtividade.
[OBT] Somente utilizável por um vampiro diferente do servo agente, se um servo tentar bloquear. Trave esse vampiro modificador para que a tentativa falhe; o servo que tentou bloquear a ação não pode tentar bloquear novamente."
100882,Hand of Conrad,Mão de Conrad,"Única.
Este vampiro recebe Potência superior [POT]. Este vampiro pode mover um vampiro da sua pilha de cinzas para a sua região não controlada com uma ação."
101664,Rutor's Hand,Mão de Rutor,"Ação com +1 de furtividade.
Coloque esta carta neste vampiro, este vampiro recebe 1 de dano agravado ambiental não prevenível. A partir de seu próximo turno, este vampiro pode destravar durante sua fase de servo. Um vampiro pode ter somente uma Mão de Rutor.
[THA] Como acima, e este vampiro pode queimar 3 de sangue para ficar imune a esse dano agravado."
101935,Tangle Atropos' Hand,Mão Emaranhada de Átropos,"Somente utilizável se um servo tentar bloquear.
[pot] Cancele a ação e destrave este vampiro. (A ação não é bloqueada. Não trave o servo reagente.)
[tem] Como [pot] acima, e retorne a carta de ação, se houver, de volta para sua mão (descarte em seguida).
[TEM] Como [tem], e este vampiro recebe +1 de furtividade na próxima ação neste turno."
101166,Mark of Damnation,Marca da Danação,"[ser] (D) Coloque essa carta em um vampiro controlado por sua presa. Qualquer servo em combate com aquele vampiro recebe +1 de força e  um pressionar opcional para continuar o combate. O vampiro com essa carta pode queimar essa carta com uma ação.
[SER] Como acima, mas servos oponentes recebem +2 de força."
102228,Hunter's Mark,Marca do Caçador,"[cel][tha] (D) Entre em combate contra um servo. Este vampiro agente recebe 1 pressionar opcional durante aquele combate.
[CEL][THA] Como acima, e o servo oponente não pode golpear: fim de combate durante a primeira rodada daquele combate."
100761,Forced March,Marcha Forçada,"Um vampiro pode jogar somente uma Marcha Forçada a cada turno.
[cel][for] Somente utilizável após a resolução de uma ação bem-sucedida. Destrave este vampiro.
[CEL][FOR] +1 de furtividade. Após a resolução da ação, se a ação foi bem-sucedida, este vampiro pode queimar 1 de sangue para destravar."
101165,Marijava Thuggee,Marijava Thuggee,"Carniçal com 3 de vida. 1 de força, 1 de sangrar. Requer um vampiro pronto da Mão Negra.
Thuggee pode jogar cartas que requerem Ofuscação [obf] básica como um vampiro. Ele pode infligir 1 de dano em um vampiro pronto como uma ação (D). Durante sua fase de destravar, se o número de thuggees que você controla for maior que o número de vampiros da Mão Negra que você controla, trave todos os thuggees que você controla."
101848,Spirit Marionette,Marionete Espiritual,"[dom] (D) Sangrar com +1 de sangrar.
[obe] (D) Sangrar com +1 de sangrar e trave um servo pronto controlado por sua presa (mesmo se o alvo do sangrar for mudado).
[OBE] Ação com +1 de furtividade.(D) Tome controle de um servo destravado pronto até o fim da próxima ação. Aquele servo precisa sangrar sua presa a menos que ele ou ela precise caçar."
100767,Forger's Hammer,Martelo do Ferreiro,"Only usable when an action to equip a non-unique melee weapon from your hand is successful.
[pot] Put this card on the weapon. This weapon inflicts +1 damage each strike.
[POT] As above, and the cost of this weapon is reduced by 1 blood or 1 pool."
101182,Masquer,Mascarado,"Aparição com 1 de vida.
[nec] Mascarado é imune a dano não-agravado. O empregador recebe +1 de percepção. Você pode queimar esse lacaio para dar +1 de percepção a qualquer servo.
[NEC] Como acima, mas Mascarado tem 2 de vida."
102178,White Nights Massacre,Massacre da Noite Branca,"Transiente.
Durante sua próxima fase de descarte, você precisa queimar esta carta, e você pode ou queimar um vampiro em torpor ou, travando um lobisomem pronto que você controla ou descartando um Massacre da Noite Branca de sua mão, queimar todos os vampiros em torpor. "
100568,Dog Pack,Matilha,"Animal com 1 de vida.
Servos oponentes ao servo com este lacaio não podem usar golpe: fim de combate."
102174,Werewolf Pack,Matilha de Lobisomens,"Lobisomem unico com 3 de vida. 3 de força, 0 de sangrar.
Matilha de Lobisomem não é afetada por armas brancas."
101194,Mehemet of the Ahl-i-Batin,Mehemet dos Ahl-i-Batin,"Mago unico com 2 de vida. 0 de força, 0 de sangrar.
Mehemet pode golpear: 2di de dano. Mehemet pode queimar 1 de sangue e uma carta mestra de disciplina em um vampiro controlado por sua presa como uma ação (D)."
101197,Member of the Entourage,Membro da Roda,"Mortal com 2 de vida. 0 de força, 0 de sangrar.
Esse aliado não pode agir. Durante uma ação (D) contra você (ou uma carta que você controla), esse aliado pode queimar 1 de vida para receber +1 de percepção. Queime esse aliado se ele bloquear um vampiro, antes da resolução do bloqueio."
101211,Mind Numb,Mente Entorpecida,"[pre] (D) Coloque esta carta em um vampiro destravado e trave-o. O vampiro portador não destrava normalmente. Queime esta carta durante sua fase de destravar.
[PRE] Como acima, e esta é uma ação com +1 de furtividade."
101609,Resilient Mind,Mente Resiliente,"Ação com +1 de furtividade.
[for] Coloque essa carta neste vampiro. Quando outro servo jogar uma carta de ação ou combate que requer Demência [dem], Dominação [dom], Obeah [obe] ou Serpentis [ser], esse vampiro pode queimar 1 de sangue. Se ele o fizer, aquela carta não tem efeito sobre ele.
[FOR] Como acima, e destrave esse vampiro no fim da ação."
101214,Mind of the Wilds,Mente Selvagem ,"[ani][aus] Se esta ação for bloqueada, este vampiro ganha uma manobra opcional na primeira rodada do combate resultante, e o servo que bloqueou a ação não pode usar fim de combate como golpe.
[ANI][AUS] Como acima, com +1 de furtividade."
101265,Narrow Minds,Mentes Retraídas,"Inconnu. Não reponha até a sua próxima fase de destravar.
Cartas de servo que mudam o alvo de uma ação de sangrar custam +1 de sangue ou vida."
101171,Market Square,Mercado da Praça,"Local. Única.
Você pode travar esta carta para dar a um Banu Haqim que você controla +1 de percepção."
100324,Changeling,Metamorfo,"[vic] Somente utilizável durante uma ação de sangrar. +1 de sangrar (limitado).
[VIC] +1 de furtividade."
101498,Protean,Metamorfose,"Disciplina.
Coloque esta carta em um vampiro. Este vampiro recebe +1 nível de Metamorfose [pro] e +1 de capacidade. Não pode ser colocado em um vampiro com Metamorfose superior [PRO]."
100169,Black Metamorphosis,Metamorfose Negra,"+1 de furtividade.
[obt] Coloque esta carta neste vampiro. Este vampiro recebe 1 golpe adicional (limitado) opcional a cada rodada. Um vampiro pode ter somente uma Metamorfose Negra.
[OBT] Como acima, e este vampiro recebe 1 pressionar opcional por combate."
